Date,Invoice_ID,Customer_ID,Customer_Age_Group,Gender,State,Product_Category,Product_Name,Season,Unit_Price,Quantity_Sold,Total_Sales,Payment_Method,Sales_Channel,Promo_Code_Used,Discount_Amount,Net_Sales
9/11/2025,INV100835,CUST1987,26-35,Male,Johor,Footwear,Sneakers,Normal,53.83,1,53.83,E-Wallet (TnG),In-Store,No,0,53.83
6/9/2025,INV100836,CUST8438,26-35,Others,Kuala Lumpur,Bottoms,Batik Skirt,Normal,185.01,4,740.04,E-Wallet (GrabPay),In-Store,No,0,740.04
4/7/2025,INV100837,CUST2124,36-45,Female,Penang,Accessories,Bangles,Year End,38.37,4,153.48,Cash,Online,Yes,5.75,147.73
8/24/2025,INV100838,CUST4064,36-45,Male,Negeri Sembilan,Hijabs,Cotton Hijab,Ramadan,67.8,5,339,Cash,Shopee,No,0,339
4/19/2025,INV100839,CUST3467,46-60,Others,Perak,Hijabs,Cotton Hijab,New Year,99.44,3,298.32,Cash,Online,No,0,298.32
8/5/2025,INV100840,CUST4177,36-45,Male,Perak,Bottoms,Palazzo Pants,Ramadan,115.32,4,461.28,E-Wallet (GrabPay),Online,Yes,34.09,427.18999999999994
2/26/2025,INV100841,CUST4597,18-25,Male,Selangor,Hijabs,Cotton Hijab,Chinese New Year,31.85,1,31.85,E-Wallet (TnG),In-Store,No,0,31.85
7/20/2025,INV100842,CUST7437,18-25,Male,Sabah,Footwear,Heels,Normal,50.79,2,101.58,E-Wallet (TnG),Shopee,No,0,101.58
1/2/2025,INV100843,CUST2544,26-35,Others,Negeri Sembilan,Accessories,Bangles,Chinese New Year,50.64,1,50.64,Credit Card,In-Store,No,0,50.64
8/22/2025,INV100844,CUST3323,18-25,Others,Negeri Sembilan,Footwear,Sneakers,New Year,51.95,3,155.85000000000002,Cash,In-Store,Yes,31.73,124.12000000000002
8/31/2025,INV100845,CUST1016,46-60,Male,Negeri Sembilan,Tops,Floral Blouse,New Year,122.11,3,366.33,Credit Card,In-Store,Yes,39.89,326.44
2/21/2025,INV100846,CUST5990,36-45,Female,Negeri Sembilan,Accessories,Bangles,Ramadan,139.41,3,418.23,E-Wallet (TnG),Instagram,Yes,42.25,375.98
6/4/2025,INV100847,CUST6467,46-60,Male,Sabah,Hijabs,Printed Hijab,Normal,135.16,2,270.32,E-Wallet (GrabPay),In-Store,Yes,21.07,249.25
1/16/2025,INV100848,CUST5003,46-60,Female,Johor,Tops,Floral Blouse,Hari Raya,134.97,3,404.90999999999997,E-Wallet (GrabPay),In-Store,No,0,404.90999999999997
12/14/2025,INV100849,CUST6715,36-45,Female,Perak,Accessories,Scarf,Chinese New Year,27.4,5,137,E-Wallet (TnG),Online,No,0,137
8/21/2025,INV100850,CUST6685,36-45,Male,Selangor,Footwear,Sandals,Chinese New Year,103.94,2,207.88,E-Wallet (TnG),In-Store,No,0,207.88
9/7/2025,INV100851,CUST5722,18-25,Female,Selangor,Footwear,Heels,Normal,59.12,5,295.59999999999997,Cash,Online,No,0,295.59999999999997
6/6/2025,INV100852,CUST1083,46-60,Female,Selangor,Tops,Cotton Shirt,Normal,44.79,3,134.37,Credit Card,Online,No,0,134.37
3/15/2025,INV100853,CUST4223,46-60,Others,Kuala Lumpur,Accessories,Handbag,Normal,25.78,3,77.34,Credit Card,Instagram,No,0,77.34
7/24/2025,INV100854,CUST2607,36-45,Female,Sabah,Bottoms,Palazzo Pants,Normal,98.45,3,295.35,Credit Card,In-Store,No,0,295.35
3/11/2025,INV100855,CUST7820,26-35,Female,Sabah,Tops,Cotton Shirt,Normal,122,4,488,Credit Card,Instagram,No,0,488
2/19/2025,INV100856,CUST3270,46-60,Others,Sarawak,Hijabs,Printed Hijab,Year End,84.36,3,253.07999999999998,E-Wallet (GrabPay),Instagram,No,0,253.07999999999998
7/30/2025,INV100857,CUST8557,18-25,Others,Selangor,Footwear,Heels,Normal,156.05,5,780.25,E-Wallet (TnG),In-Store,No,0,780.25
3/7/2025,INV100858,CUST9900,36-45,Male,Perak,Bottoms,Slim Fit Jeans,Normal,140.61,4,562.44,E-Wallet (GrabPay),Online,Yes,7.46,554.98
11/29/2025,INV100859,CUST2753,36-45,Others,Kuala Lumpur,Accessories,Bangles,Normal,106.66,3,319.98,Cash,Online,Yes,36.57,283.41
9/22/2025,INV100860,CUST3361,46-60,Male,Johor,Bottoms,Slim Fit Jeans,Normal,133.08,1,133.08,E-Wallet (GrabPay),In-Store,Yes,8.02,125.06000000000002
3/20/2025,INV100861,CUST2983,18-25,Male,Johor,Tops,Cotton Shirt,Normal,24.44,5,122.2,E-Wallet (GrabPay),Instagram,Yes,46.67,75.53
6/3/2025,INV100862,CUST7628,46-60,Male,Johor,Hijabs,Cotton Hijab,Normal,167.9,4,671.6,Cash,Instagram,Yes,33.63,637.97
4/5/2025,INV100863,CUST3321,26-35,Male,Johor,Footwear,Sneakers,Ramadan,72.1,1,72.1,E-Wallet (GrabPay),Shopee,No,0,72.1
7/20/2025,INV100864,CUST7321,18-25,Female,Perak,Footwear,Heels,Normal,25.03,4,100.12,Cash,Instagram,Yes,31.12,69
1/18/2025,INV100865,CUST8282,18-25,Female,Penang,Footwear,Sandals,Hari Raya,69.84,2,139.68,E-Wallet (TnG),In-Store,No,0,139.68
12/28/2025,INV100866,CUST9602,46-60,Others,Kuala Lumpur,Bottoms,Palazzo Pants,Chinese New Year,83.34,5,416.70000000000005,E-Wallet (TnG),Instagram,Yes,17.53,399.1700000000001
12/4/2025,INV100867,CUST5963,46-60,Male,Negeri Sembilan,Footwear,Sneakers,Merdeka,138.61,5,693.0500000000001,E-Wallet (TnG),In-Store,No,0,693.0500000000001
10/29/2025,INV100868,CUST6703,46-60,Male,Selangor,Tops,Linen Tunic,Normal,48.65,1,48.65,Cash,Instagram,No,0,48.65
6/15/2025,INV100869,CUST4793,26-35,Male,Penang,Footwear,Sneakers,Normal,186.03,1,186.03,E-Wallet (TnG),Online,Yes,43.11,142.92000000000002
2/7/2025,INV100870,CUST8234,36-45,Others,Selangor,Bottoms,Slim Fit Jeans,New Year,145.77,4,583.08,Credit Card,In-Store,Yes,16.36,566.72
8/13/2025,INV100871,CUST5687,26-35,Male,Penang,Footwear,Sandals,Chinese New Year,35.48,1,35.48,Cash,In-Store,Yes,41.45,-5.97
1/3/2025,INV100872,CUST6891,46-60,Others,Kuala Lumpur,Accessories,Handbag,Year End,151.4,5,757,E-Wallet (GrabPay),In-Store,Yes,30.67,726.33
8/31/2025,INV100873,CUST9205,36-45,Female,Penang,Tops,Cotton Shirt,Hari Raya,132.58,1,132.58,Cash,In-Store,No,0,132.58
2/21/2025,INV100874,CUST2932,46-60,Male,Selangor,Hijabs,Printed Hijab,Ramadan,24.06,3,72.17999999999999,E-Wallet (TnG),Instagram,No,0,72.17999999999999
2/4/2025,INV100875,CUST3586,36-45,Male,Johor,Hijabs,Printed Hijab,Merdeka,76.2,5,381,Cash,Online,No,0,381
5/15/2025,INV100876,CUST1491,18-25,Female,Perak,Accessories,Handbag,Ramadan,179.85,1,179.85,Credit Card,In-Store,No,0,179.85
12/6/2025,INV100877,CUST2021,26-35,Female,Kuala Lumpur,Hijabs,Printed Hijab,Year End,170.3,1,170.3,E-Wallet (TnG),Online,No,0,170.3
11/3/2025,INV100878,CUST2320,46-60,Male,Sabah,Tops,Floral Blouse,Normal,26.41,5,132.05,Credit Card,Shopee,No,0,132.05
9/2/2025,INV100879,CUST5971,26-35,Male,Selangor,Tops,Floral Blouse,Normal,116.15,4,464.6,Cash,Instagram,Yes,22.42,442.18
7/13/2025,INV100880,CUST3051,46-60,Others,Perak,Hijabs,Silk Hijab,Normal,40.8,1,40.8,E-Wallet (TnG),Shopee,Yes,20.44,20.359999999999996
1/30/2025,INV100881,CUST4902,26-35,Male,Selangor,Bottoms,Slim Fit Jeans,Year End,155.46,5,777.3000000000001,Cash,Online,Yes,41.57,735.73
2/9/2025,INV100882,CUST1928,26-35,Female,Penang,Accessories,Handbag,Ramadan,82.94,2,165.88,E-Wallet (TnG),In-Store,No,0,165.88
9/3/2025,INV100883,CUST3005,18-25,Male,Sabah,Hijabs,Silk Hijab,Normal,109.09,3,327.27,Credit Card,Instagram,No,0,327.27
7/7/2025,INV100884,CUST5795,26-35,Others,Sabah,Accessories,Bangles,Normal,117.46,1,117.46,Cash,Shopee,No,0,117.46
12/28/2025,INV100885,CUST8966,36-45,Male,Johor,Bottoms,Palazzo Pants,Chinese New Year,74.89,5,374.45,Credit Card,Online,No,0,374.45
3/14/2025,INV100886,CUST1587,26-35,Others,Negeri Sembilan,Footwear,Heels,Normal,23.83,1,23.83,E-Wallet (TnG),Shopee,No,0,23.83
6/3/2025,INV100887,CUST2384,18-25,Female,Perak,Footwear,Heels,Normal,175.3,4,701.2,E-Wallet (GrabPay),Online,Yes,14.26,686.94
4/5/2025,INV100888,CUST8062,18-25,Others,Sabah,Tops,Linen Tunic,Ramadan,188.7,5,943.5,E-Wallet (TnG),Shopee,Yes,39.08,904.42
6/24/2025,INV100889,CUST8111,46-60,Others,Selangor,Tops,Linen Tunic,Normal,89.86,3,269.58,E-Wallet (GrabPay),Instagram,No,0,269.58
3/25/2025,INV100890,CUST7247,46-60,Others,Johor,Bottoms,Batik Skirt,Normal,70.53,3,211.59,Cash,In-Store,No,0,211.59
6/22/2025,INV100891,CUST7465,18-25,Others,Sabah,Accessories,Scarf,Normal,138.66,5,693.3,Cash,Online,No,0,693.3
10/19/2025,INV100892,CUST6259,36-45,Male,Negeri Sembilan,Footwear,Heels,Normal,99.18,4,396.72,Cash,Shopee,No,0,396.72
11/23/2025,INV100893,CUST4569,46-60,Male,Kuala Lumpur,Accessories,Bangles,Normal,119.26,1,119.26,E-Wallet (GrabPay),In-Store,No,0,119.26
5/22/2025,INV100894,CUST5252,46-60,Male,Johor,Bottoms,Batik Skirt,Merdeka,138.08,2,276.16,Cash,Online,Yes,35.8,240.36
8/14/2025,INV100895,CUST6199,18-25,Others,Johor,Tops,Linen Tunic,Ramadan,195.55,1,195.55,E-Wallet (TnG),Online,Yes,20.74,174.81
2/9/2025,INV100896,CUST9305,46-60,Male,Kuala Lumpur,Bottoms,Batik Skirt,Ramadan,122.67,4,490.68,Cash,Instagram,No,0,490.68
3/15/2025,INV100897,CUST1404,36-45,Others,Sarawak,Accessories,Scarf,Normal,181.53,3,544.59,E-Wallet (GrabPay),Shopee,Yes,12.21,532.38
1/23/2025,INV100898,CUST5765,26-35,Others,Selangor,Tops,Linen Tunic,Chinese New Year,165.45,5,827.25,E-Wallet (TnG),In-Store,No,0,827.25
10/26/2025,INV100899,CUST1534,26-35,Female,Kuala Lumpur,Tops,Floral Blouse,Normal,121.77,5,608.85,E-Wallet (GrabPay),Online,Yes,32.32,576.53
12/4/2025,INV100900,CUST9592,46-60,Female,Sabah,Bottoms,Palazzo Pants,Ramadan,183.99,3,551.97,Credit Card,Shopee,Yes,25.51,526.46
3/1/2025,INV100901,CUST4949,46-60,Others,Perak,Accessories,Handbag,Normal,83.36,5,416.8,Cash,Shopee,No,0,416.8
11/6/2025,INV100902,CUST4774,46-60,Female,Johor,Hijabs,Silk Hijab,Normal,186.63,2,373.26,E-Wallet (GrabPay),In-Store,No,0,373.26
5/27/2025,INV100903,CUST6596,36-45,Male,Kuala Lumpur,Footwear,Sneakers,Merdeka,196.98,5,984.9,E-Wallet (GrabPay),In-Store,Yes,44.44,940.46
1/8/2025,INV100904,CUST3732,18-25,Female,Sabah,Hijabs,Printed Hijab,Hari Raya,153.71,2,307.42,Cash,Instagram,Yes,36.05,271.37
2/7/2025,INV100905,CUST3168,46-60,Female,Sarawak,Bottoms,Slim Fit Jeans,Year End,120.25,3,360.75,Cash,Shopee,No,0,360.75
10/30/2025,INV100906,CUST2765,18-25,Male,Sarawak,Footwear,Sneakers,Normal,133.55,4,534.2,E-Wallet (TnG),Instagram,Yes,38,496.20000000000005
10/29/2025,INV100907,CUST9345,18-25,Male,Selangor,Hijabs,Printed Hijab,Normal,86.58,4,346.32,E-Wallet (GrabPay),Shopee,No,0,346.32
4/1/2025,INV100908,CUST9334,36-45,Male,Johor,Accessories,Scarf,Ramadan,28.69,5,143.45000000000002,E-Wallet (GrabPay),Shopee,No,0,143.45000000000002
7/16/2025,INV100909,CUST6219,26-35,Male,Selangor,Bottoms,Slim Fit Jeans,Normal,113.44,5,567.2,E-Wallet (TnG),Online,No,0,567.2
5/26/2025,INV100910,CUST3713,18-25,Female,Sabah,Footwear,Sneakers,Chinese New Year,179.36,3,538.08,E-Wallet (TnG),Online,Yes,34.99,503.09000000000003
3/14/2025,INV100911,CUST2572,26-35,Others,Penang,Tops,Linen Tunic,Normal,182.46,5,912.3000000000001,Credit Card,Online,No,0,912.3000000000001
1/14/2025,INV100912,CUST7054,26-35,Female,Perak,Footwear,Sandals,Chinese New Year,169.59,3,508.77,Cash,Online,No,0,508.77
8/10/2025,INV100913,CUST9081,36-45,Male,Penang,Accessories,Bangles,Year End,40.96,3,122.88,Cash,In-Store,Yes,19.72,103.16
9/17/2025,INV100914,CUST6494,36-45,Female,Kuala Lumpur,Accessories,Handbag,Normal,98.01,5,490.05,E-Wallet (TnG),In-Store,Yes,47.71,442.34000000000003
11/18/2025,INV100915,CUST1130,26-35,Male,Perak,Bottoms,Palazzo Pants,Normal,55.22,4,220.88,Credit Card,Instagram,Yes,38.01,182.87
5/25/2025,INV100916,CUST3159,26-35,Others,Kuala Lumpur,Hijabs,Printed Hijab,Year End,58.55,4,234.2,Cash,Instagram,Yes,36.95,197.25
1/20/2025,INV100917,CUST7851,36-45,Others,Perak,Hijabs,Silk Hijab,Year End,82.77,5,413.84999999999997,Credit Card,Shopee,Yes,44.38,369.46999999999997
12/9/2025,INV100918,CUST8947,46-60,Others,Perak,Hijabs,Cotton Hijab,Merdeka,106.57,1,106.57,Credit Card,Online,No,0,106.57
8/3/2025,INV100919,CUST8326,36-45,Male,Perak,Tops,Floral Blouse,Hari Raya,192.14,1,192.14,E-Wallet (TnG),Instagram,Yes,39.82,152.32
9/5/2025,INV100920,CUST9014,46-60,Others,Johor,Tops,Cotton Shirt,Normal,68.23,2,136.46,E-Wallet (GrabPay),Online,No,0,136.46
5/14/2025,INV100921,CUST6203,46-60,Female,Negeri Sembilan,Footwear,Sneakers,Ramadan,184.23,3,552.6899999999999,E-Wallet (GrabPay),In-Store,No,0,552.6899999999999
11/22/2025,INV100922,CUST1747,36-45,Female,Perak,Bottoms,Palazzo Pants,Normal,177.61,5,888.0500000000001,Credit Card,Online,No,0,888.0500000000001
3/8/2025,INV100923,CUST9843,18-25,Others,Selangor,Footwear,Heels,Normal,160.48,3,481.43999999999994,E-Wallet (TnG),Online,Yes,28.34,453.09999999999997
7/5/2025,INV100924,CUST9773,26-35,Male,Perak,Bottoms,Slim Fit Jeans,Normal,164.23,3,492.68999999999994,E-Wallet (TnG),Instagram,Yes,29.88,462.80999999999995
5/8/2025,INV100925,CUST1223,18-25,Male,Kuala Lumpur,Hijabs,Cotton Hijab,Hari Raya,27.61,3,82.83,E-Wallet (TnG),Online,Yes,33.42,49.41
12/19/2025,INV100926,CUST5051,18-25,Female,Kuala Lumpur,Footwear,Sandals,Hari Raya,43.61,3,130.82999999999998,Cash,Online,Yes,27.7,103.12999999999998
12/27/2025,INV100927,CUST7805,18-25,Male,Penang,Tops,Linen Tunic,Merdeka,162.67,2,325.34,E-Wallet (TnG),Shopee,No,0,325.34
9/20/2025,INV100928,CUST1383,36-45,Female,Negeri Sembilan,Bottoms,Batik Skirt,Normal,67.57,5,337.84999999999997,E-Wallet (GrabPay),Instagram,No,0,337.84999999999997
8/8/2025,INV100929,CUST2524,26-35,Female,Sabah,Footwear,Sneakers,Year End,115.98,2,231.96,E-Wallet (GrabPay),Online,No,0,231.96
7/21/2025,INV100930,CUST7106,18-25,Female,Johor,Hijabs,Silk Hijab,Normal,91.52,2,183.04,E-Wallet (GrabPay),Shopee,No,0,183.04
10/16/2025,INV100931,CUST2785,36-45,Female,Penang,Tops,Floral Blouse,Normal,120.96,2,241.92,E-Wallet (GrabPay),In-Store,Yes,11.36,230.56
11/12/2025,INV100932,CUST8758,26-35,Male,Negeri Sembilan,Accessories,Scarf,Normal,76.06,3,228.18,Credit Card,Online,No,0,228.18
12/19/2025,INV100933,CUST7660,18-25,Female,Johor,Hijabs,Cotton Hijab,Merdeka,109.97,2,219.94,E-Wallet (TnG),Instagram,No,0,219.94
9/21/2025,INV100934,CUST2334,18-25,Female,Kuala Lumpur,Footwear,Heels,Normal,156.24,2,312.48,Cash,In-Store,Yes,24.69,287.79
2/28/2025,INV100935,CUST1639,46-60,Female,Penang,Hijabs,Cotton Hijab,Chinese New Year,154.82,5,774.0999999999999,E-Wallet (GrabPay),Instagram,Yes,18.35,755.7499999999999
8/11/2025,INV100936,CUST5820,36-45,Others,Sarawak,Hijabs,Cotton Hijab,Merdeka,137.04,2,274.08,E-Wallet (TnG),In-Store,No,0,274.08
9/23/2025,INV100937,CUST5116,46-60,Female,Johor,Accessories,Bangles,Normal,149.62,2,299.24,Credit Card,Instagram,Yes,19.3,279.94
4/2/2025,INV100938,CUST3463,46-60,Male,Selangor,Accessories,Bangles,Chinese New Year,55.87,1,55.87,E-Wallet (GrabPay),Shopee,Yes,7.75,48.12
8/28/2025,INV100939,CUST3563,18-25,Female,Johor,Accessories,Bangles,New Year,187.02,3,561.0600000000001,E-Wallet (TnG),Instagram,No,0,561.0600000000001
7/8/2025,INV100940,CUST7607,36-45,Others,Johor,Tops,Linen Tunic,Normal,47.44,2,94.88,E-Wallet (TnG),In-Store,No,0,94.88
10/16/2025,INV100941,CUST2676,26-35,Others,Perak,Accessories,Bangles,Normal,158.96,5,794.8000000000001,E-Wallet (TnG),Instagram,Yes,12.56,782.2400000000001
4/29/2025,INV100942,CUST4546,18-25,Others,Penang,Bottoms,Batik Skirt,Hari Raya,177.43,3,532.29,Cash,Online,Yes,28.03,504.26
8/14/2025,INV100943,CUST7969,46-60,Female,Sabah,Hijabs,Silk Hijab,Chinese New Year,120.83,4,483.32,E-Wallet (GrabPay),Instagram,No,0,483.32
6/9/2025,INV100944,CUST9552,36-45,Others,Kuala Lumpur,Hijabs,Silk Hijab,Normal,191.96,3,575.88,Credit Card,Instagram,No,0,575.88
9/8/2025,INV100945,CUST5104,18-25,Others,Perak,Accessories,Handbag,Normal,24.55,3,73.65,E-Wallet (GrabPay),Shopee,No,0,73.65
4/20/2025,INV100946,CUST4129,46-60,Female,Penang,Tops,Floral Blouse,Hari Raya,84.98,2,169.96,Cash,Shopee,No,0,169.96
2/18/2025,INV100947,CUST7043,36-45,Others,Selangor,Hijabs,Cotton Hijab,New Year,136.5,4,546,E-Wallet (GrabPay),Online,No,0,546
5/21/2025,INV100948,CUST1937,18-25,Others,Negeri Sembilan,Hijabs,Printed Hijab,Hari Raya,108.25,4,433,Cash,Online,No,0,433
1/15/2025,INV100949,CUST3509,26-35,Male,Kuala Lumpur,Footwear,Heels,New Year,99.81,1,99.81,E-Wallet (TnG),Online,No,0,99.81
4/10/2025,INV100950,CUST1273,36-45,Others,Sarawak,Bottoms,Palazzo Pants,Year End,189.97,5,949.85,Cash,Instagram,No,0,949.85
12/8/2025,INV100951,CUST2007,18-25,Male,Penang,Accessories,Handbag,Chinese New Year,99.81,3,299.43,Credit Card,Instagram,Yes,33.59,265.84000000000003
1/2/2025,INV100952,CUST6098,36-45,Others,Sarawak,Tops,Cotton Shirt,Hari Raya,122.27,1,122.27,E-Wallet (GrabPay),Online,Yes,46.31,75.96
4/4/2025,INV100953,CUST2415,26-35,Female,Selangor,Bottoms,Batik Skirt,Chinese New Year,134.83,4,539.32,Cash,In-Store,No,0,539.32
12/15/2025,INV100954,CUST4130,26-35,Female,Selangor,Footwear,Sandals,Ramadan,52.04,2,104.08,E-Wallet (TnG),Instagram,Yes,42.59,61.489999999999995
5/20/2025,INV100955,CUST4264,26-35,Female,Sabah,Footwear,Sneakers,New Year,108.18,5,540.9000000000001,E-Wallet (TnG),Shopee,No,0,540.9000000000001
11/20/2025,INV100956,CUST3793,18-25,Others,Perak,Bottoms,Palazzo Pants,Normal,122.37,4,489.48,E-Wallet (TnG),Shopee,Yes,20.4,469.08000000000004
9/15/2025,INV100957,CUST5406,18-25,Others,Johor,Accessories,Handbag,Normal,104.18,1,104.18,Cash,In-Store,No,0,104.18
3/13/2025,INV100958,CUST8655,36-45,Female,Perak,Hijabs,Silk Hijab,Normal,78.03,1,78.03,E-Wallet (TnG),Online,Yes,23.96,54.07
6/21/2025,INV100959,CUST6516,18-25,Male,Sarawak,Accessories,Handbag,Normal,104.03,2,208.06,Cash,Instagram,No,0,208.06
10/31/2025,INV100960,CUST8126,46-60,Female,Johor,Accessories,Bangles,Normal,87.18,3,261.54,E-Wallet (GrabPay),Instagram,No,0,261.54
1/21/2025,INV100961,CUST4838,18-25,Female,Perak,Accessories,Bangles,Hari Raya,126.75,2,253.5,Credit Card,Shopee,Yes,47.82,205.68
10/18/2025,INV100962,CUST3286,26-35,Others,Sarawak,Tops,Floral Blouse,Normal,75.67,2,151.34,E-Wallet (TnG),Instagram,No,0,151.34
3/26/2025,INV100963,CUST8546,18-25,Others,Penang,Bottoms,Batik Skirt,Normal,74.23,1,74.23,Credit Card,In-Store,Yes,24.64,49.59
5/6/2025,INV100964,CUST3525,36-45,Male,Negeri Sembilan,Bottoms,Slim Fit Jeans,New Year,104.74,4,418.96,Credit Card,Instagram,No,0,418.96
8/26/2025,INV100965,CUST4977,18-25,Female,Penang,Accessories,Handbag,Hari Raya,159.19,3,477.57,E-Wallet (GrabPay),Instagram,Yes,20.61,456.96
12/9/2025,INV100966,CUST1440,26-35,Others,Penang,Bottoms,Slim Fit Jeans,Ramadan,81.17,1,81.17,E-Wallet (GrabPay),Online,Yes,11.21,69.96000000000001
4/7/2025,INV100967,CUST1724,26-35,Female,Perak,Tops,Cotton Shirt,Hari Raya,137.73,4,550.92,Credit Card,Shopee,No,0,550.92
7/18/2025,INV100968,CUST8875,18-25,Female,Perak,Bottoms,Batik Skirt,Normal,91.68,5,458.40000000000003,Cash,Instagram,Yes,20.58,437.82000000000005
2/21/2025,INV100969,CUST7626,18-25,Male,Sarawak,Bottoms,Palazzo Pants,Merdeka,89.12,4,356.48,Cash,Instagram,No,0,356.48
8/5/2025,INV100970,CUST1893,36-45,Female,Sabah,Tops,Linen Tunic,Hari Raya,110.37,4,441.48,E-Wallet (TnG),Shopee,Yes,40.35,401.13
8/6/2025,INV100971,CUST9711,46-60,Others,Kuala Lumpur,Bottoms,Batik Skirt,Ramadan,190.68,5,953.4000000000001,E-Wallet (TnG),In-Store,No,0,953.4000000000001
8/11/2025,INV100972,CUST1795,46-60,Female,Selangor,Tops,Cotton Shirt,Hari Raya,86.08,5,430.4,E-Wallet (TnG),Shopee,No,0,430.4
6/22/2025,INV100973,CUST5852,18-25,Others,Sabah,Bottoms,Slim Fit Jeans,Normal,84.24,1,84.24,E-Wallet (GrabPay),Shopee,No,0,84.24
11/22/2025,INV100974,CUST1583,18-25,Female,Selangor,Hijabs,Printed Hijab,Normal,91.32,2,182.64,Cash,Online,Yes,37.71,144.92999999999998
11/21/2025,INV100975,CUST9084,46-60,Female,Sarawak,Footwear,Sandals,Normal,131.1,5,655.5,E-Wallet (GrabPay),Online,Yes,19.7,635.8
1/20/2025,INV100976,CUST3404,18-25,Female,Kuala Lumpur,Accessories,Bangles,Year End,74.36,4,297.44,Cash,In-Store,No,0,297.44
12/1/2025,INV100977,CUST2298,46-60,Male,Johor,Hijabs,Cotton Hijab,Ramadan,130.8,5,654,Credit Card,Online,No,0,654
10/21/2025,INV100978,CUST8748,26-35,Female,Sabah,Bottoms,Slim Fit Jeans,Normal,110.28,1,110.28,E-Wallet (GrabPay),In-Store,No,0,110.28
5/20/2025,INV100979,CUST1082,46-60,Male,Selangor,Footwear,Sandals,Chinese New Year,69.46,4,277.84,E-Wallet (TnG),Online,Yes,15.12,262.71999999999997
12/30/2025,INV100980,CUST6318,26-35,Male,Sabah,Hijabs,Cotton Hijab,Merdeka,95.74,5,478.7,E-Wallet (TnG),Instagram,No,0,478.7
10/13/2025,INV100981,CUST1205,36-45,Female,Sarawak,Accessories,Scarf,Normal,47.32,4,189.28,Credit Card,In-Store,No,0,189.28
5/11/2025,INV100982,CUST7601,18-25,Others,Kuala Lumpur,Footwear,Sandals,Ramadan,34.96,5,174.8,E-Wallet (TnG),Shopee,No,0,174.8
6/11/2025,INV100983,CUST8397,46-60,Male,Penang,Hijabs,Printed Hijab,Normal,50.01,3,150.03,E-Wallet (GrabPay),Instagram,Yes,38.81,111.22
5/26/2025,INV100984,CUST9040,26-35,Female,Penang,Footwear,Sandals,New Year,37.46,2,74.92,Credit Card,Online,No,0,74.92
4/2/2025,INV100985,CUST3606,46-60,Others,Perak,Accessories,Handbag,Hari Raya,182.08,3,546.24,E-Wallet (TnG),Shopee,Yes,34.89,511.35
12/18/2025,INV100986,CUST6206,46-60,Male,Perak,Footwear,Sneakers,Ramadan,168.7,4,674.8,Credit Card,In-Store,No,0,674.8
5/28/2025,INV100987,CUST1054,36-45,Female,Penang,Tops,Cotton Shirt,Merdeka,137.56,4,550.24,E-Wallet (GrabPay),In-Store,Yes,32.85,517.39
3/12/2025,INV100988,CUST9247,18-25,Others,Perak,Tops,Cotton Shirt,Normal,129.77,2,259.54,E-Wallet (GrabPay),Online,No,0,259.54
1/12/2025,INV100989,CUST7378,26-35,Male,Negeri Sembilan,Accessories,Bangles,Chinese New Year,51.54,2,103.08,E-Wallet (TnG),In-Store,No,0,103.08
2/3/2025,INV100990,CUST1506,26-35,Others,Negeri Sembilan,Footwear,Heels,Year End,128.58,2,257.16,Credit Card,Instagram,Yes,41.17,215.99
6/19/2025,INV100991,CUST3609,26-35,Female,Kuala Lumpur,Tops,Linen Tunic,Normal,25.82,4,103.28,E-Wallet (GrabPay),Instagram,Yes,40.24,63.04
5/14/2025,INV100992,CUST9803,18-25,Others,Selangor,Footwear,Sneakers,Year End,30.76,4,123.04,Cash,Shopee,No,0,123.04
9/19/2025,INV100993,CUST8209,46-60,Male,Kuala Lumpur,Bottoms,Slim Fit Jeans,Normal,156.43,5,782.1500000000001,Cash,In-Store,No,0,782.1500000000001
7/31/2025,INV100994,CUST6567,26-35,Male,Negeri Sembilan,Bottoms,Slim Fit Jeans,Normal,37.48,1,37.48,E-Wallet (GrabPay),Instagram,Yes,39.06,-1.58
6/25/2025,INV100995,CUST5838,46-60,Female,Negeri Sembilan,Accessories,Bangles,Normal,69.55,1,69.55,Credit Card,In-Store,No,0,69.55
1/14/2025,INV100996,CUST4621,36-45,Others,Sarawak,Accessories,Scarf,Year End,48.49,3,145.47,E-Wallet (GrabPay),Instagram,No,0,145.47
3/21/2025,INV100997,CUST3106,26-35,Others,Sabah,Footwear,Sneakers,Normal,134.62,1,134.62,Credit Card,Shopee,Yes,31.29,103.33000000000001
5/13/2025,INV100998,CUST6966,46-60,Female,Penang,Accessories,Bangles,Chinese New Year,125.68,5,628.4000000000001,E-Wallet (TnG),Shopee,No,0,628.4000000000001
9/6/2025,INV100999,CUST3770,46-60,Male,Negeri Sembilan,Footwear,Heels,Normal,140.37,1,140.37,E-Wallet (TnG),In-Store,No,0,140.37
